image_path,reference,prediction,motif_mentioned,used_prompt_mode,ground_truth_class,predicted_class,classification_confidence
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Krajan (Kopi).jpg,"The batik fabric features the Malang motif, characterized by brown, white tones. The main motifs include coffee beans, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a dark brown background and white motifs. The main motifs consist of stylized leaves, some resembling lotus flowers or similar forms, arranged in a scattered pattern across the fabric. These motifs are interspersed with smaller, simpler leaf-like shapes that fill the spaces between them. The layout appears random yet balanced, creating an overall harmonious design without any specific directional orientation.",False,no_class,Malang,malang,0.6377699971199036
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Tiepuk (Semen Romo).jpg,"The batik fabric features the Trenggalek motif, characterized by milk chocolate, orange red tones. The main motifs include clove plant flora, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and white, red, and gold motifs. The main motifs appear to be stylized floral or paisley-like shapes, each containing smaller geometric patterns within them. These motifs are interspersed throughout the fabric in a symmetrical pattern that repeats across both horizontal and vertical axes. The 'isen-isen', which fills the spaces between the larger motifs, consists of intricate linear designs and small triangular shapes, adding depth and complexity to the overall design.",False,no_class,Trenggalek,trenggalek,0.9138944745063782
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 24 Batik Tiepuk (Larung Sembonyo).jpg,"The batik fabric features the Trenggalek motif, characterized by orange, yellow tones. The main motifs include larungsaji culture and floral flora..., with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by an orange background and white, green, brown, red, and black motifs. The main motifs include stylized trees with branches extending outward, each adorned with leaves in varying shades of green. Within these tree structures, there are intricate designs resembling buildings or architectural elements, filled with white and green patterns that resemble waves or flowing lines. The 'isen-isen' filling the spaces between the main motifs consists of small geometric shapes such as triangles and squares, predominantly in white but also incorporating other colors like green and brown to create a detailed and layered effect. The overall pattern arrangement follows a symmetrical design, with",False,no_class,Trenggalek,trenggalek,0.8480463027954102
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Lana (Jumputan).jpg,"The batik fabric features the Malang motif, characterized by purple tones. The main motifs include , with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a deep maroon background and light pink motifs. The main motifs consist of small, circular shapes that resemble flowers or dots, arranged in a grid-like pattern across the fabric. These circles are interspersed with smaller diamond-shaped 'isen-isen', which fill the spaces between them. The overall layout follows a repetitive, symmetrical design, creating a uniform and intricate appearance throughout the entire piece.",False,no_class,Malang,malang,0.749794602394104
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 6 Karang Pring.jpg,"The batik fabric features the Lamongan motif, characterized by yellow, red, black, white tones. The main motifs include coral, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by an orange background and black, white, and brown motifs. The main motifs include stylized fish and coral-like structures. The fish have elongated bodies with pointed tails, while the coral features branching forms with small dots representing polyps or bubbles. The 'isen-isen', which fills the spaces between the larger motifs, consists of small, circular patterns resembling bubbles or droplets. The layout follows a repeating pattern where the fish and coral motifs alternate in rows across the fabric, creating a balanced and harmonious design.",False,no_class,Lamongan,malang,0.4863817095756531
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Sukun (Batik Okus).jpg,"The batik fabric features the Malang motif, characterized by dark blue, red tones. The main motifs include sea plants, tilapia fish and cadik boat, aliran air, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and red, orange, white, green, and blue motifs. The main motifs include stylized boats arranged in rows across the fabric, with each boat having a distinct shape featuring pointed ends and a central body. The 'isen-isen' filling the spaces between the boats consists of wavy lines and small floral patterns. The layout/pattern arrangement features horizontal bands of different motifs, starting from the top with abstract designs, followed by rows of boats, then intricate white lace-like patterns, and finally, colorful fish and seaweed at the bottom.",False,no_class,Malang,malang,0.5813226699829102
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Kantil (Topeng Kantil).jpg,"The batik fabric features the Malang motif, characterized by dark purple, white tones. The main motifs include kantil mask, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a deep purple background and multicolored motifs. The main motifs include stylized faces in orange, blue, green, and red, surrounded by small floral patterns in white, yellow, and orange. These faces are interspersed with triangular 'isen-isen' designs that fill the spaces between them. The layout features a symmetrical arrangement with rows of these elements, creating a balanced and repetitive pattern across the entire fabric.",False,no_class,Malang,malang,0.8014695048332214
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061008_Singo Mengkok Gagak Siup_2025_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by blue, light brown tones. The main motifs include singo mengkok gagak siup, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a deep navy blue background and intricate white, light blue, and gold motifs. The main motifs include stylized dragons or serpentine creatures, which are detailed with white and light blue accents, and smaller floral-like patterns that fill the spaces between them. These smaller motifs appear to be ""isen-isen,"" which are typically small decorative elements used in batik designs. The layout of the fabric features a symmetrical arrangement where the larger dragon motifs are positioned along the edges, while the smaller floral patterns are scattered across the rest of the surface.",False,no_class,Lamongan,lamongan,0.961168110370636
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Tutut Data 8 Ceplik Melati Singo Mengkok.jpg,"The batik fabric features the Lamongan motif, characterized by turquoise, blue tones. The main motifs include jasmine and singo mengkok, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a dark green background and white motifs. The main motifs appear to be small, intricate floral designs resembling daisies or similar flowers, each with five petals and a central dot. These motifs are interspersed throughout the fabric in a scattered pattern. The 'isen-isen', which fills the spaces between the main motifs, consists of smaller, simpler geometric shapes that resemble dots or small circles, creating a dense grid-like texture across the entire surface. The overall layout follows a random yet evenly distributed arrangement, ensuring no part of the fabric appears empty for an extended period.",False,no_class,Lamongan,lamongan,0.9653707146644592
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Krajan (Bunga Terompet Garudeya).jpg,"The batik fabric features the Malang motif, characterized by black, yellow tones. The main motifs include trumpet flower and ガルデヤ, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and yellow, orange, and white motifs. The main motifs include stylized leaves and flowers, which are intricately detailed with small dots forming the 'isen-isen'. These motifs are arranged in a triangular formation at the top right corner of the fabric, with smaller circular patterns at the base, creating a sense of depth and balance.",False,no_class,Malang,malang,0.7801232933998108
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 26 Batik Kantil (Kamalini Buana).jpg,"The batik fabric features the Malang motif, characterized by black, green tones. The main motifs include lotus, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and green, pink, purple, and white motifs. The main motifs consist of lotus flowers with five petals each, surrounded by star-shaped 'isen-isen'. These lotus flowers are interspersed with heart-shaped leaves that have small dots in their centers. The layout of the pattern appears to be random yet harmonious, with no specific repeating sequence or alignment, creating an overall balanced and intricate design across the entire surface.",False,no_class,Malang,malang,0.9280935525894165
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 7 Batik Krajan (Bunga Sepatu).jpg,"The batik fabric features the Malang motif, characterized by black, brown tones. The main motifs include hibiscus, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and colorful floral motifs. The main motifs consist of various flowers, including hibiscus-like blooms in red, green, yellow, purple, and pink hues. These flowers have intricate petal structures and are surrounded by smaller leaves and buds that fill the spaces between them. The layout of the pattern appears to be random yet densely packed across the entire surface, creating a vibrant and lively design.",False,no_class,Malang,malang,0.572974681854248
